id,word,type,grammar,parent,mean,note,factors,factormean,status,confidence,strlen,source,language
9691,nipajji,,,," 偃臥$橫臥$",【aor】,nipajjati,,1,80,7,shuihan,zh-hant
9692,nipaka,.adj.,,[cf. BSk. nipaka]," 賢明的$慎重的$智者$",a. m.,,,1,80,6,shuihan,zh-hant
9693,nipanna,,,,$nipannaka a$已(偃)臥的$已橫臥的$," ",[nipajjati 的 pp.],,1,80,7,shuihan,zh-hant
9694,nipanna,,,nipajjati," 偃臥$橫臥$",.pp.,,,1,80,7,shuihan,zh-hant
9695,nipāta,.n:base.,.m.,," 落下$降下$不變詞(a particle$the grammatical term for adverbs$conjunctions and interjections)$集篇(a section of a book)$",m.,[〃cf. nipatati],,1,80,6,shuihan,zh-hant
9696,nipatataṃ,,,nipatati," 倒$倒禮$[五體投地]$集合$",【gen】,,,1,80,9,shuihan,zh-hant
9697,nipatati,,,," 倒$倒禮$[五體投地]$集合$"," ",[〃ni-pat],,1,80,8,shuihan,zh-hant
9698,nipate,,,nipatati," 倒$倒禮$[五體投地]$集合$",.opt.,,,1,80,6,shuihan,zh-hant
9699,nipātessaṃ,,,," 使倒下(let fall)$投入丟入(throw down into)$傷害(injure)$passaṃ ~ 側身倒下$側身而臥$",【fut】,nipāteti,,1,80,10,shuihan,zh-hant
9700,nipāteti,,,," 使倒下(let fall)$投入丟入(throw down into)$傷害(injure)$passaṃ ~ 側身倒下$側身而臥$"," ",[nipatati 的 caus.],,1,80,8,shuihan,zh-hant
9701,nipāteti,,,," 倒$倒禮$[五體投地]$集合$",【caus】,nipatati,,1,80,8,shuihan,zh-hant
9702,nipatī,,,," 倒$倒禮$[五體投地]$集合$",【aor】,nipatati,,1,80,6,shuihan,zh-hant
9703,nipātin,.adj.,,[nipāta-in]," 落下的(falling down)$就寢的(going to bed)$[(譯者補充) pacchā-nipātin 在～之後(才)就寢 (going to bed late$one who retires to rest later than another)]$",a.,,,1,80,7,shuihan,zh-hant
9704,nipātita,,,nipāteti," 使倒下(let fall)$投入丟入(throw down into)$傷害(injure)$passaṃ ~ 側身倒下$側身而臥$",.pp.,,,1,80,8,shuihan,zh-hant
9705,nipātita,.adj.,,[nipāteti 的 pp.]," 已墮落的$邪惡的$",a.,,,1,80,8,shuihan,zh-hant
9706,nippacati,,,," 善煮$煎$"," ",[ni-pac],,1,80,9,shuihan,zh-hant
9707,nippaceyyaṃ,,,nippacati," 善煮$煎$",.opt.,,,1,80,11,shuihan,zh-hant
9708,nippaci,,,," 善煮$煎$",【aor】,nippacati,,1,80,7,shuihan,zh-hant
9709,nippajjati,,,," 完成$成就$"," ",[Sk. niṣpadyate],,1,80,10,shuihan,zh-hant
9710,nippakka,,,nippacati," 善煮$煎$",.pp.,,,1,80,8,shuihan,zh-hant
9711,nippakka,.adj.,,[ni-pac 的 pp.]," 已被煮的$已煎過的$",a.,,,1,80,8,shuihan,zh-hant
9712,nippāpa,.adj.,,[nis-pāpa]," 無惡的$善的$",a.,,,1,80,7,shuihan,zh-hant
9713,nippapañca,.adj.,,[nis-papañca]," 無障礙(free from diffuseness)$無戲論$無迷執妄想$",a.,,,1,80,10,shuihan,zh-hant
9714,nippapañcaārāma,.n:base.,,nippapañca+ārāma," 不喜樂戲論$",_comp_,,,1,80,15,shuihan,zh-hant
9715,nippariyāya,.n:base.,.m.,," 非異門$阿毘達磨說$純理論$",m.,[nis-pariyāya],,1,80,11,shuihan,zh-hant
9716,nippariyāyadesita,.n:base.,,nippariyāya+desita," 非異門 ",_comp_,,,1,80,17,shuihan,zh-hant
9717,nippeseti,,,," 搗碎$"," ",[nippiṃsati 的 caus.],,1,80,9,shuihan,zh-hant
9718,nippeseti,,,," 搗$撞$拍$打$磨$",【caus】,nippiṃsati,,1,80,9,shuihan,zh-hant
9719,nippeseti,,,,,【cf】,nipuñchati,,1,80,9,shuihan,zh-hant
9720,nippesika,.adj.,,[BSk. niṣpeṣika]," 激磨(※)$詐欺$騙子$欺騙$nippesikatā f$騙詐$欺騙$[※(譯者補充) ＜激磨>一詞$請參考＜阿毘達磨集異門足論>卷2]$",a.,,,1,80,9,shuihan,zh-hant
9721,nipphādana,,,," 完遂$達成$",n.,[Sk. niṣpādana],,1,80,10,shuihan,zh-hant
9722,nipphādar,.n:base.,.m.,," 達成者$",m.,[Sk. niṣpādayitṛ],,1,80,9,shuihan,zh-hant
9723,nipphādeti,,,," 使完成的$使完遂$使達成$"," ",[nippajjati 的 caus.],,1,80,10,shuihan,zh-hant
9724,nipphādeti,,,," 完遂$達成$",【cf】,nipphādana,,1,80,10,shuihan,zh-hant
9725,nipphādita,,,nipphādeti," 使完成的$使完遂$使達成$",.pp.,,,1,80,10,shuihan,zh-hant
9726,nipphalita,.adj.,,[Sk. niṣphārita＜nis-phaleti]," 已破裂的$已破壞的$",a.,,,1,80,10,shuihan,zh-hant
9727,nipphāṇitatta,,,," 無糖(糖蜜砂糖)性$",n.,[nis-phāṇita-tta],,1,80,13,shuihan,zh-hant
9728,nipphanna,,,nippajjati," 完成$成就$",.pp.,,,1,80,9,shuihan,zh-hant
9729,nipphanna,.adj.,,[Sk. niṣpanna. nippajjati 的 pp.]," 已完成的$完全的$",a.,,,1,80,9,shuihan,zh-hant
9730,nipphatti,,,," 完成$成就$",【cf】,nippajjati,,1,80,9,shuihan,zh-hant
9731,nipphatti,.n:base.,.f.,[cf. Sk. niṣpatti% BSk. niṣpad]," 完成$結果$nipphattika a$有結果的$",f.,,,1,80,9,shuihan,zh-hant
9732,nipphoṭana,,,," 打擲$",n.,[nis-pothana],,1,80,10,shuihan,zh-hant
9733,nipphoṭeti,,,," 打擲$打碎$"," ",[nis-potheti＜puth 的 caus.],,1,80,10,shuihan,zh-hant
9734,nippīḷeti,,,," 壓擠$壓迫$催促(urge)$催逼$"," ",[nis-pīḷeti],,1,80,9,shuihan,zh-hant
9735,nippīḷiyamāna,,,nippīḷeti," 壓擠$壓迫$催促(urge)$催逼$",【ppr】,,,1,80,13,shuihan,zh-hant
9736,nippīḷiyati,,,nippīḷeti," 壓擠$壓迫$催促(urge)$催逼$",【pass】,,,1,80,11,shuihan,zh-hant
9737,nippiṃsati,,,," 搗$撞$拍$打$磨$"," ",[Sk. niṣpinaṣṭi＜nis-piṣ],,1,80,10,shuihan,zh-hant
9738,nippipāsa,.adj.,,[nis-pipāsa]," 無渇的$無欲的$",a.,,,1,80,9,shuihan,zh-hant
9739,nippitika,.adj.,,[ni-pitarika]," 無父的$私生兒$",a.,,,1,80,9,shuihan,zh-hant
9740,nippītika,.adj.,,[nis-pīti-ka]," 無喜的$②$庶子的 = nippitika$",a. ①,,,1,80,9,shuihan,zh-hant
9741,nippurisa,.adj.,,[nis-purisa]," 無男的(without men)$只有女的(executed by females only)$",a.,,,1,80,9,shuihan,zh-hant
9742,nippurisaturiya,.n:base.,,nippurisa+turiya," 沒有男性只有女性的樂團(a female orchestra)$",_comp_,,,1,80,15,shuihan,zh-hant
9743,nipuṇa,.adj.,,," 微妙的$巧妙的$聰敏的$",a.,,,1,80,6,shuihan,zh-hant
9744,nipuṇaattha,.n:base.,,nipuṇa+attha," 微妙義$",_comp_,,,1,80,11,shuihan,zh-hant
9745,nipuṇagāmi,.n:base.,,nipuṇa+gāmi," magga 巧妙導引之道$",_comp_,,,1,80,10,shuihan,zh-hant
9746,nipuñchati,,,,,拂拭%," ",,1,80,10,shuihan,zh-hant
9747,nirabbuda,.adj.,,"[BSk. nirarbuda]① 尼羅部陀 ",[巨大數字的名稱]$[地獄的名稱]$②$無濁垢的$,a.,,,1,80,9,shuihan,zh-hant
9748,nirādīnava,.adj.,,[nir-ādīnava]," 無過患的$",a.,,,1,80,10,shuihan,zh-hant
9749,niraggala,.adj.,,[nir-aggala]," 無門的$無障礙的$無遮的$",a.,,,1,80,9,shuihan,zh-hant
9750,niraggaḷa,.adj.,,[nir-aggala]," 無門的$無障礙的$無遮的$",a.,,,1,80,9,shuihan,zh-hant
9751,nirāhāra,.adj.,,[nir-āhāra]," 無食的$斷食的$",a.,,,1,80,8,shuihan,zh-hant
9752,nirākata,,,niraṅkaroti," 輕視$無視$捨$",.pp.,,,1,80,8,shuihan,zh-hant
9753,nirākula,.adj.,,[nir-ākula]," 無混亂的$平静的$",a.,,,1,80,8,shuihan,zh-hant
9754,nirālaya,.adj.,,[nir-ālaya]," 無家的$無執着的$",a.,,,1,80,8,shuihan,zh-hant
9755,nirāma-gandha,.adj.,,[nir-āma-gandha]," 無腥臭味的$無生鮮(魚肉等)臭味的$無臭氣的$",a.,,,1,80,13,shuihan,zh-hant
9756,nirāmisa,.adj.,,[nir-āmisa]," 無食物味道的$無染汚的$離財的$非物質的的$",a.,,,1,80,8,shuihan,zh-hant
9757,niraṅkaroti,,,," 輕視$無視$捨$"," ",[Sk. nirākaroti＜nir-ā-kṛ],,1,80,11,shuihan,zh-hant
9758,nirantara,.adj.,,[nir-antara]," 無間的$無間斷的$常時的$",a.,,,1,80,9,shuihan,zh-hant
9759,niraparādha,.adj.,,[nir-aparādha]," 無非難的$無罪的$",a.,,,1,80,11,shuihan,zh-hant
9760,nirapekkha,.adj.,,[nir-apekkha]," 無考慮的$不理不顧的(disregarding)$",a.,,,1,80,10,shuihan,zh-hant
9761,nirārambha,,,,,【cf】,"ārabhati① ",,1,80,10,shuihan,zh-hant
9762,nirārambha,.adj.,,[nir-ārambha]," 無勞苦的$",a.,,,1,80,10,shuihan,zh-hant
9763,nirāsa,.adj.,,[＜nir-āsā]," 無欲的$",a.,,,1,80,6,shuihan,zh-hant
9764,nīrasa,.adj.,,[〃nir-rasa]," 無味的$",a.,,,1,80,6,shuihan,zh-hant
9765,nirāsāda,,,," 無興趣興致的$已沒氣味的(啤酒等)$沒有味道的$",【cf】,nirassāda,,1,80,8,shuihan,zh-hant
9766,nirāsāda,.adj.,,[nir-assāda]," 無樂味的$",a.,,,1,80,8,shuihan,zh-hant
9767,nirāsaṃsa,.adj.,,[nir-āsaṃsa]," 無希求的$",a.,,,1,80,9,shuihan,zh-hant
9768,nirasana,.adj.,,[nir-asana]," 無食的$貧的$",a.,,,1,80,8,shuihan,zh-hant
9769,nirāsaṅka,.adj.,,[＜nir-āsaṅkā]," 無疑惑的$",a.,,,1,80,9,shuihan,zh-hant
9770,nirāsattin,.adj.,,[nir-āsatta-in]," 無縛著的$",a.,,,1,80,10,shuihan,zh-hant
9771,nirāsava,,,," 沒煩惱的$無漏的$m$pl$",【cf】,anāsava,,1,80,8,shuihan,zh-hant
9772,nirāsaya,.adj.,,[nir-āsaya]," 無依的$無依止的$",a.,,,1,80,8,shuihan,zh-hant
9773,nirassāda,,,," 無樂味的$",【cf】,nirāsāda,,1,80,9,shuihan,zh-hant
9774,nirassāda,.adj.,,[nir-assāda]," 無興趣興致的$已沒氣味的(啤酒等)$沒有味道的$",a.,,,1,80,9,shuihan,zh-hant
9775,nirassati,,,," 投棄(throw off)$輕視(despise)$"," ",[nir-assati＜as],,1,80,9,shuihan,zh-hant
9776,nirata,.adj.,,[niramati 的 pp.]," 喜好的$愛好的$",a.,,,1,80,6,shuihan,zh-hant
9777,nirātaṅka,.adj.,,[nir-ātaṅka]," 無惱病的$健康的$",a.,,,1,80,9,shuihan,zh-hant
9778,niratta,,,nirassati,②,.pp.,,,1,80,7,shuihan,zh-hant
9779,niratta,.adj.,,[nir-attan]," 不成為我的$非我的$②$[Sk$nirasta＜nir-as 的 pp$]$被捨的$被排除的$",a. ①,,,1,80,7,shuihan,zh-hant
9780,nirattha,.adj.,,[nir-attha]," 無益的$無用的$無意義的$",a.,,,1,80,8,shuihan,zh-hant
9781,niravasesa,.adj.,,[nir-avasesa]," 無餘的$無殘留剩餘的$",a.,,,1,80,10,shuihan,zh-hant
9782,niraya,,,,[※(譯者補充) 奈落是日文漢字$意為地獄$日文的羅馬拼音為naraku$取自印度梵語音譯],【cf】,naraka,,1,80,6,shuihan,zh-hant
9783,niraya,.n:base.,.m.,," 地獄$泥犁$= naraka 奈落(地獄)$",m.,[BSk. niraya],,1,80,6,shuihan,zh-hant
9784,nirayabandhana,.n:base.,,niraya+bandhana," 地獄縛$",_comp_,,,1,80,14,shuihan,zh-hant
9785,nirayagāmin,.n:base.,,niraya+gāmin," 導引行去地獄$",_comp_,,,1,80,11,shuihan,zh-hant
9786,nirayakathā,.n:base.,,niraya+kathā," 地獄論$",_comp_,,,1,80,11,shuihan,zh-hant
9787,nirayaloka,.n:base.,,niraya+loka," 地獄世間$",_comp_,,,1,80,10,shuihan,zh-hant
9788,nirayamagga,.n:base.,,niraya+magga," 往地獄的道路$",_comp_,,,1,80,11,shuihan,zh-hant
9789,nirayapāla,.n:base.,,niraya+pāla," 獄卒$",_comp_,,,1,80,10,shuihan,zh-hant
9790,nirayasaṃvattanika,.n:base.,,niraya+saṃvattanika," 導至地獄$",_comp_,,,1,80,18,shuihan,zh-hant
9791,nirayavāsin,.n:base.,,niraya+vāsin," 地獄住者$",_comp_,,,1,80,11,shuihan,zh-hant
9792,nirīhaka,.adj.,,[nir-īha-ka]," 不動的$不活動的$",a.,,,1,80,8,shuihan,zh-hant
9793,niriñjana,.adj.,,[nir-iñjanā]," 不動的$確固的$",a.,,,1,80,9,shuihan,zh-hant
9794,nirodha,,,," 滅$亡$",【cf】,nirujjhati,,1,80,7,shuihan,zh-hant
9795,nirodha,.n:base.,.m.,," nirujjhati]$滅$滅盡$",m.,[BSk. nirodha.【cf】,,1,80,7,shuihan,zh-hant
9796,nirodhaānupassanā,.n:base.,,nirodha+ānupassanā," 滅隨觀$",_comp_,,,1,80,17,shuihan,zh-hant
9797,nirodhadhātu,.n:base.,,nirodha+dhātu," 滅界$",_comp_,,,1,80,12,shuihan,zh-hant
9798,nirodhagāminī,.n:base.,,nirodha+gāminī," 使至(導引行去)滅盡$",_comp_,,,1,80,13,shuihan,zh-hant
9799,nirodhasacca,.n:base.,,nirodha+sacca," 滅諦$",_comp_,,,1,80,12,shuihan,zh-hant
9800,nirodhasamāpanna,.n:base.,,nirodha+samāpanna," 已入滅定$",_comp_,,,1,80,16,shuihan,zh-hant
9801,nirodhasamāpatti,.n:base.,,nirodha+samāpatti," 滅定$滅盡定$",_comp_,,,1,80,16,shuihan,zh-hant
9802,nirodhasaññā,.n:base.,,nirodha+saññā," 滅想$",_comp_,,,1,80,12,shuihan,zh-hant
9803,nirodhataṇhā,.n:base.,,nirodha+taṇhā," 滅愛$",_comp_,,,1,80,12,shuihan,zh-hant
9804,nirodhika,.adj.,,[nirodha-ika]," 滅的$已使滅的$",a.,,,1,80,9,shuihan,zh-hant
9805,nīroga,.adj.,,[〃nir-roga]," 無病的$健康的$",a.,,,1,80,6,shuihan,zh-hant
9806,niroja,.adj.,,[＜nir-ojā]," 無食味的$無滋養的$",a.,,,1,80,6,shuihan,zh-hant
9807,nirudaka,.adj.,,[nir-udaka]," 無水的$",a.,,,1,80,8,shuihan,zh-hant
9808,nirudakakantāra,.n:base.,,nirudaka+kantāra," 有無水的災難困難之處$砂漠$",_comp_,,,1,80,15,shuihan,zh-hant
9809,niruddha,,,nirujjhati," 滅$亡$",.pp.,,,1,80,8,shuihan,zh-hant
9810,niruddha,.adj.,,[nirujjhati 的 pp.]," 已滅的$滅亡的$",a.,,,1,80,8,shuihan,zh-hant
9811,nirujjhamāna,,,nirujjhati," 滅$亡$",【ppr】,,,1,80,12,shuihan,zh-hant
9812,nirujjhati,,,," 滅$亡$"," ",[ni-rudh 的 pass.],,1,80,10,shuihan,zh-hant
9813,nirupaddava,.adj.,,[nir-upaddava]," 無禍害災厄的$",a.,,,1,80,11,shuihan,zh-hant
9814,nirupadhi,.adj.,,[nir-upadhi]," 無依止的$無依的$無依著的$無生質的?(譯者不了解意思)$",a.,,,1,80,9,shuihan,zh-hant
9815,nirūpadhi,.adj.,,[nir-upadhi]," 無依止的$無依的$無依著的$無生質的?(譯者不了解意思)$",a.,,,1,80,9,shuihan,zh-hant
9816,nirupadhika,.adj.,,[nir-upadhi-ka]," 無依的$無依著的$",a.,,,1,80,11,shuihan,zh-hant
9817,nirūpadhisukha,.n:base.,,nirūpadhi+sukha," 無依樂$",_comp_,,,1,80,14,shuihan,zh-hant
9818,nirupaghāta,.adj.,,[nir-upaghāta]," 不被害的$",a.,,,1,80,11,shuihan,zh-hant
9819,nirupakāra,.adj.,,[nir-upakāra]," 無益的$無用的$",a.,,,1,80,10,shuihan,zh-hant
9820,nirupatāpa,.adj.,,[nir-upatāpa]," 無苦惱的$無熱惱的$",a.,,,1,80,10,shuihan,zh-hant
9821,nirussāsa,.adj.,,[nir-ussāsa]," 無呼吸的$無蘇息的$",a.,,,1,80,9,shuihan,zh-hant
9822,nirutti,.n:base.,.f.,[Sk. nirukti]," 詞$辭詞$言語$",f.,,,1,80,7,shuihan,zh-hant
9823,niruttidhamma,.n:base.,,nirutti+dhamma," 詞法$",_comp_,,,1,80,13,shuihan,zh-hant
9824,niruttipada,.n:base.,,nirutti+pada," 詞句$",_comp_,,,1,80,11,shuihan,zh-hant
9825,niruttipatha,.n:base.,,nirutti+patha," 言路$言語道$",_comp_,,,1,80,12,shuihan,zh-hant
9826,niruttipaṭibhāna,.n:base.,,nirutti+paṭibhāna," 詞辯$",_comp_,,,1,80,16,shuihan,zh-hant
9827,niruttipaṭisambhidā,.n:base.,,nirutti+paṭisambhidā," 詞無礙解$辭無礙解$",_comp_,,,1,80,19,shuihan,zh-hant
9828,nisā,.n:base.,.f.,[Sk. niś% niśā]," 夜$",f.,,,1,80,4,shuihan,zh-hant
9829,nisabha,.n:base.,.m.,," usabha]$人牛王$人主$雄者$牛王$",m.,[Sk. nṛ-ṛṣabha.【cf】,,1,80,7,shuihan,zh-hant
9830,nisada,.n:base.,.m.,,,m.%," ",,1,80,6,shuihan,zh-hant
9831,nisāda,.n:base.,.m.,,,m.," ",,1,80,6,shuihan,zh-hant
9832,nisadapota,.n:base.,,nisada+pota," 小砥石$小石磨$",_comp_,,,1,80,10,shuihan,zh-hant
9833,nisādin,.adj.,,[cf. nisīdati% ni-sad]," 已坐(下)的$",a.,,,1,80,7,shuihan,zh-hant
9834,nisagga,.adj.,,[＜ni-sṛj]," 所給與的(giving)$自然的(natural)$捨遣$放捨$",a. m.,,,1,80,7,shuihan,zh-hant
9835,nisagga,.n:base.,.m.,," 捨遣$放捨$自然狀態(natural state)$所給與(giving)$",m.,[cf. nissajjati],,1,80,7,shuihan,zh-hant
9836,nisajja,,,nisīdati," 坐(下)$着座$",【ger】,,,1,80,7,shuihan,zh-hant
9837,nisajjā,.n:base.,.f.,[cf. nisīdati]," 坐禪$安坐$",f.,,,1,80,7,shuihan,zh-hant
9838,nisāmaka,.adj.,,[cf. nisāmeti]," 慎重的$傾聽的$深深注意的$",a.,,,1,80,8,shuihan,zh-hant
9839,nisāmayatha,,,nisāmeti," 注意$傾聽$用心$",【imper】,,,1,80,11,shuihan,zh-hant
9840,nisāmeti,,,," 注意$傾聽$用心$"," ",[Sk. niśamayati＜ni-śam],,1,80,8,shuihan,zh-hant
9841,nisāmeti,,,,,【cf】,nisanti,,1,80,8,shuihan,zh-hant
9842,nisamma,,,," 注意$傾聽$用心$",【cf】,nisāmeti,,1,80,7,shuihan,zh-hant
9843,nisamma,,,,,【cf】,nisanti,,1,80,7,shuihan,zh-hant
9844,nisamma,,,," 深深地注意$慎重地$",adv.,[nisāmeti 的 ger.% Sk. niśamya],,1,80,7,shuihan,zh-hant
9845,nisammakārin,.n:base.,,nisamma+kārin," 慎重地行動執行實行(acting cautiously)$",_comp_,,,1,80,12,shuihan,zh-hant
9846,nisaṅkhiti,.n:base.,.f.,[Sk. nisaṃkṛti＜ni-saṃkṛ]," 作為$集積$",f.,,,1,80,10,shuihan,zh-hant
9847,nisanti,,,," 注意$傾聽$用心$",【cf】,nisāmeti,,1,80,7,shuihan,zh-hant
9848,nisanti,.n:base.,.f.," ",,f.,,,1,80,7,shuihan,zh-hant
9849,nisati,,,nisā," 夜$",【loc】,,,1,80,6,shuihan,zh-hant
9850,nisaṭṭha,,,nissajjati," 捨$放捨$放棄$",.pp.,,,1,80,8,shuihan,zh-hant
9851,nisaṭṭha,.adj.,,[nissajjati 的 pp.]," 已捨墮的$已捨的$",a.,,,1,80,8,shuihan,zh-hant
9852,nisāya,,,nisā," 夜$",【loc】,,,1,80,6,shuihan,zh-hant
9853,nisāyaṃ,,,nisā," 夜$",【loc】,,,1,80,7,shuihan,zh-hant
9854,nise,,,nisā," 夜$",【loc】,,,1,80,4,shuihan,zh-hant
9855,nisedha,,,," 防止$抑止$禁止$",【cf】,nisedheti,,1,80,7,shuihan,zh-hant
9856,nisedha,,,nisedheti," 防止$抑止$禁止$",【imper】,,,1,80,7,shuihan,zh-hant
9857,nisedhaka,,,," 防止$抑止$禁止$",【cf】,nisedheti,,1,80,9,shuihan,zh-hant
9858,nisedhaka,.adj.,," ",,a.,,,1,80,9,shuihan,zh-hant
9859,nisedham.,,,,②$nisedheti 的 imper$,[Sk. niṣedha＜nisedheti]," 防止% 抑止% 禁止. ",,1,80,9,shuihan,zh-hant
9860,nisedheti,,,," 防止$抑止$禁止$"," ",[Sk. niṣedhayati. ni-sidh 的 caus.],,1,80,9,shuihan,zh-hant
9861,nisevana,,,," 從事$實行執行$(任務等)完成$",【cf】,nisevati,,1,80,8,shuihan,zh-hant
9862,nisevana,.n:base.,.f.,," 實行$執行$(任務等)完成$",n.% nisevanā f.,[Sk. niṣevana],,1,80,8,shuihan,zh-hant
9863,nisevati,,,," 從事$實行執行$(任務等)完成$"," ",[Sk. niṣevati＜sev],,1,80,8,shuihan,zh-hant
9864,nisevetha,,,nisevati," 從事$實行執行$(任務等)完成$",.opt.,,,1,80,9,shuihan,zh-hant
9865,nisevita,,,nisevati," 從事$實行執行$(任務等)完成$",.pp.,,,1,80,8,shuihan,zh-hant
9866,nisevita,.adj.,,[nisevati 的 pp.]," 已實行執行的$",a.,,,1,80,8,shuihan,zh-hant
9867,nisi,,,nisā," 夜$",【loc】,,,1,80,4,shuihan,zh-hant
9868,nisīdana,,,," 尼師壇$坐具$敷具$",n.,[Sk. niṣadana＜nisīdati],,1,80,8,shuihan,zh-hant
9869,nisīdāpeti,,,," 使坐(下)",【caus】,nisīdati,,1,80,10,shuihan,zh-hant
9870,nisīdati,,,," 坐(下)$着座$"," ",[Sk. niṣīdati% ni-sad],,1,80,8,shuihan,zh-hant
9871,nisīdi,,,," 坐(下)$着座$",【aor】,nisīdati,,1,80,6,shuihan,zh-hant
9872,nisīdiṃsu,,,," 坐(下)$着座$",【aor】,nisīdati,,1,80,9,shuihan,zh-hant
9873,nisīdisuṃ,,,," 坐(下)$着座$",【aor】,nisīdati,,1,80,9,shuihan,zh-hant
9874,nisīditabba,,,nisīdati," 坐(下)$着座$",【grd】,,,1,80,11,shuihan,zh-hant
9875,nisīditvā,,,nisīdati," 坐(下)$着座$",【ger】,,,1,80,9,shuihan,zh-hant
9876,nisīditvāna,,,nisīdati," 坐(下)$着座$",【ger】,,,1,80,11,shuihan,zh-hant
9877,nisinna,,,nisīdati," 坐(下)$着座$",.pp.,,,1,80,7,shuihan,zh-hant
9878,nisinna,.adj.,,[Sk. niṣanna. nisīdati 的 pp.]," 已坐(下)的$着座的$",a.,,,1,80,7,shuihan,zh-hant
9879,nisita,.adj.,,[Sk. niśita＜śās]," 鋭利的$",a.,,,1,80,6,shuihan,zh-hant
9880,nisītha,,,," nisā]$夜(night)$中夜(midnight)$",n.,[Sk. niśītha.【cf】,,1,80,7,shuihan,zh-hant
9881,nisīthe,,,nisītha," nisā]$夜(night)$中夜(midnight)$",【loc】,,,1,80,7,shuihan,zh-hant
9882,nisive,,,,,=," ",,1,80,6,shuihan,zh-hant
9883,nissadda,.adj.,,[nis-sadda]," 無聲的$安静的$",a.,,,1,80,8,shuihan,zh-hant
9884,nissagga,.adj.,,[＜ni-sṛj]," 所給與的(giving)$自然的(natural)$捨遣$放捨$",a. m.,,,1,80,8,shuihan,zh-hant
9885,nissagga,.n:base.,.m.,," 捨遣$放捨$自然狀態(natural state)$所給與(giving)$",m.,[cf. nissajjati],,1,80,8,shuihan,zh-hant
9886,nissaggiya,,,nissajjati," 捨$放捨$放棄$",【grd】,,,1,80,10,shuihan,zh-hant
9887,nissaggiya,.adj.,,[BSk. niḥsargika% naiḥsargika]," 捨的$放捨的$捨墮的$",a.,,,1,80,10,shuihan,zh-hant
9888,nissaggiyacīvara,.n:base.,,nissaggiya+cīvara," 捨墮衣$",_comp_,,,1,80,16,shuihan,zh-hant
9889,nissaggiyapācittiya,.n:base.,,nissaggiya+pācittiya," 捨墮 ",_comp_,,,1,80,19,shuihan,zh-hant
9890,nissajja,,,nissajjati,[Sk$niḥsṛjya],【ger】,,,1,80,8,shuihan,zh-hant
9891,nissajjati,,,," 捨$放捨$放棄$"," ",[nis-sajjati＜sṛj],,1,80,10,shuihan,zh-hant
9892,nissakkana,,,,,n.," ",,1,80,10,shuihan,zh-hant
9893,nissama,.n:base.,.m.,," 努力$",m.,[ni-sama＜śram],,1,80,7,shuihan,zh-hant
9894,nissaṃsaya,.adj.,,[nis-saṃsaya]," 無疑的$",a.,,,1,80,10,shuihan,zh-hant
9895,nissaṃsayaṃ,,,,,【acc】,nissaṃsaya,,1,80,11,shuihan,zh-hant
9896,nissanda,.n:base.,.m.,," 等流$流出$結果$",m.,[Sk. nisyanda% niṣyanda],,1,80,8,shuihan,zh-hant
9897,nissaṅga,.adj.,,[nis-saṅga]," 無著的$無執着的$",a.,,,1,80,8,shuihan,zh-hant
9898,nissāra,,,," 無堅實的$無實質的$",n.,[nis-sāra],,1,80,7,shuihan,zh-hant
9899,nissārajja,.adj.,,[Sk. niḥ-śārada-ya]," 無怖畏的$無畏$自信$",a. n.,,,1,80,10,shuihan,zh-hant
9900,nissaraṇa,,,," 已出離的$已脫出的$",【cf】,nissaṭa,,1,80,9,shuihan,zh-hant
9901,nissaraṇa,,,," 出離$出要(出離的要道)$遠離$",n.,[Sk. niḥsaraṇa＜nissarati],,1,80,9,shuihan,zh-hant
9902,nissāraṇa,,,," 驅出$驅擯$",n.,[cf. nissāreti],,1,80,9,shuihan,zh-hant
9903,nissaraṇaajjhāsaya,.n:base.,,nissaraṇa+ajjhāsaya," 出離意樂$",_comp_,,,1,80,18,shuihan,zh-hant
9904,nissaraṇadassin,.n:base.,,nissaraṇa+dassin," 認識到(能見到)出離的要道(wise in knowing a way to salvation$able to find a way to salvation)$",_comp_,,,1,80,15,shuihan,zh-hant
9905,nissaraṇapaññā,.n:base.,,nissaraṇa+paññā," 出離慧$",_comp_,,,1,80,14,shuihan,zh-hant
9906,nissaraṇappahāna,.n:base.,,nissaraṇa+ppahāna," 出離斷$",_comp_,,,1,80,16,shuihan,zh-hant
9907,nissaraṇasuñña,.n:base.,,nissaraṇa+suñña," 出離空$",_comp_,,,1,80,14,shuihan,zh-hant
9908,nissaraṇavimutti,.n:base.,,nissaraṇa+vimutti," 出離解脫$",_comp_,,,1,80,16,shuihan,zh-hant
9909,nissaraṇaviveka,.n:base.,,nissaraṇa+viveka," 出離離$",_comp_,,,1,80,15,shuihan,zh-hant
9910,nissaraṇīya,,,," 應被驅出的$應退去的$",【cf】,nissāraṇiya,,1,80,11,shuihan,zh-hant
9911,nissaraṇīya,,,nissarati," 出離$退出$",【grd】,,,1,80,11,shuihan,zh-hant
9912,nissaraṇīya,.adj.,,[nissarati 的 grd.]," 能(可$應)出離的$",a.,,,1,80,11,shuihan,zh-hant
9913,nissāraṇiya,,,nissāreti," 驅出$逐出$",【grd】,,,1,80,11,shuihan,zh-hant
9914,nissāraṇiya,.adj.,,[nissāreti 的 grd.]," 應被驅出的$應退去的$",a.,,,1,80,11,shuihan,zh-hant
